,sample_id,ancestry,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,predicted
561,562,amr,-0.13072996615483987,-0.04534877447483504,-0.03609422661155389,0.2836642669923799,-0.18790435386806872,-0.16491306824868418,-0.07177164612763291,-0.05522414960138885,0.08039123168612179,0.009109794127667178,False
562,563,amr,-0.17713075043913473,-0.031888517870495285,-0.04144147731102611,0.3159772068978467,-0.211995339151174,-0.1802114935144933,-0.06645227885869678,-0.045639518241647234,0.0729262529143711,0.010797224433427437,True
563,564,amr,-0.17323013016265928,-0.11267840965603497,-0.04416198571404942,0.216405675565787,-0.1241824467045334,-0.10214101132494299,-0.08316611106938641,-0.0416457411105712,0.08849574077152567,5.206713438064527e-05,False
564,565,amr,-0.15101357073287291,-0.058081870223962065,-0.03340186153410705,0.3034686416708871,-0.20521615006925875,-0.1706933480813412,-0.07054939850857056,-0.05157415579484213,0.08021813748977699,0.011373148633044127,True
565,566,amr,-0.1563920563077243,-0.0005471207427840593,-0.12512835622542953,0.3478224799006847,-0.1766053789085302,-0.1337547934704796,0.06339040175123506,-0.009702237176479306,-0.029362061562351372,-0.00889861141575763,True
566,567,amr,-0.16431642092644846,-0.0014154735613173175,-0.13203934692278657,0.3568918952826486,-0.17906241504007023,-0.14302630613515935,0.06759377897643362,-0.011504849390802575,-0.026572829930929336,-0.013614401348194844,True
567,568,afr,0.391691980982858,-0.061772842176974437,0.08884636704729092,-0.016002766807156083,-0.040638212971215594,-0.03237865848229459,-0.10215605118644067,-0.026914485278735592,0.12413719280061795,-0.022270676421127737,False
568,569,amr,-0.1034053385690666,0.049006970714907026,-0.08007461647894278,0.22045056200150406,-0.10299712514090277,-0.05608071062008401,0.04062075853297003,0.010118516923015278,-0.03476993795869843,0.002798041294889744,False
569,570,amr,-0.14388414444024983,0.05310458116159044,-0.08695647232316754,0.25595258608951726,-0.12152275186263369,-0.06595546455077421,0.039349732867449874,-0.0007052732758123046,-0.022485600061194006,-0.016988347583860437,False
570,571,amr,-0.16824808356955742,-0.02860031510676133,-0.14243042509794537,0.3733052171728989,-0.17807139365114813,-0.1479272172428893,0.06711489397973647,-0.010186354975290716,-0.030561694767131234,-0.011647115858333341,False
571,572,amr,-0.1487566007429875,0.04464531944015926,-0.09615334045131402,0.27374402955399807,-0.13032094998760818,-0.08321450755259087,0.04637910587432505,-0.0030414301182620407,-0.02833901360200485,-0.010921909595174327,False
572,573,amr,-0.06500007355467362,0.024426809843321535,-0.06798210231089326,0.223061068327856,-0.12258796517765143,-0.06776932311865991,0.02479441823900644,-0.022404738598493266,0.024633275378148994,-0.04312560440488993,True
573,574,amr,-0.1735788352858103,-0.025990975558236453,-0.12853197617369386,0.36909407352890766,-0.19968015573391493,-0.14899661251867982,0.05040010264433817,-0.0353803292076005,0.0076552258874121515,-0.03232785844281452,False
574,575,amr,-0.15384565169425943,0.033215557660106095,-0.08833414243039643,0.2853639517718376,-0.15223654099141376,-0.08660586213607208,0.025161666638300335,-0.027881936073342495,0.011132893349419143,-0.03455556796429246,True
575,576,amr,-0.16409545179077248,0.01295009572518498,-0.0996595212028706,0.3319483605175643,-0.18412337978813798,-0.11462515648004505,0.03816720762453879,-0.03384263783655821,0.011287656459258251,-0.043954564236575046,True
576,577,amr,-0.21272555820548059,-0.11807920302989935,0.13846347492256544,0.1994831685060385,-0.32669847910430067,-0.11897760135533328,0.039045036876536515,-0.032059189685608246,0.038778035312643434,0.03081639879957009,True
577,578,afr,0.3329603785784751,-0.07699269498383483,0.11356345399503566,-0.04496889220941082,-0.11904246377016911,0.029007385837549356,-0.026629020750234406,-0.0036443474523860818,0.1101978175660406,-0.05654312694592338,True
578,579,afr,0.18780273488679733,0.0867516136880274,0.017162866718741374,0.006305937126627111,0.004553226119497926,0.039090039328102615,-0.05080613849215567,-0.01893450832465924,0.0204491388110032,-0.00356761017583963,False
579,580,afr,0.35303211810935897,0.013586017831072328,0.004082229980991075,0.004657074179549918,-0.0008793432350247472,0.00821237996030182,-0.03416871075553856,-0.008844572103737073,0.03323318381446749,-0.011636235718220174,False
580,581,amr,-0.15044120126228278,0.031030814369978846,-0.10492772264174142,0.28842766170268197,-0.13425368998129694,-0.0870487017002149,0.041521102992229775,0.0131223846237943,-0.03577179609068153,0.020015927204217344,True
581,582,amr,-0.16520679140033645,-0.003970861869859642,-0.12978145626537843,0.36566931875908854,-0.17530328313308088,-0.13374790116321897,0.055708786445707426,0.006511648760359651,-0.041908974149914284,0.029030144813856348,False
582,583,amr,-0.1580881556917665,0.02291294129386602,-0.11044729761209515,0.31888153567254235,-0.14514388813642776,-0.1022324714191056,0.05066636490927179,0.00527799352657803,-0.04139310544736681,0.024133622730061626,False
583,584,amr,-0.1572074773382628,0.007000458276070585,-0.12260635540205034,0.33492896925785376,-0.15433433581911946,-0.11939611301060109,0.05611425967630473,0.0077181524371504944,-0.04116145013256922,0.02382734787011457,True
584,585,afr,0.3485423500152575,0.011543977594847588,-0.007017339859387979,0.010109524307013342,0.0006709819899456943,0.02765086555486833,0.03841175796992468,0.04994949015633484,-0.022439706311249124,-0.01513991924659722,False
585,586,afr,0.33688112437540835,0.012199269995941633,-0.0035965349872191764,0.008302729273071366,0.014013146754645307,0.038003479377105846,0.04429708950713993,0.056114810415700274,-0.008611062808644829,0.011104183088831335,True
586,587,afr,0.3523533504875184,-0.0051965458622666725,0.008560337713177837,0.0025965217157560556,-0.02103127882305051,0.036706199451707354,0.03991544119460283,0.006179702569416983,0.041986210318594376,-0.0959584851900782,False
587,588,eas,-0.16467062633043653,-0.15455712230411428,-0.1635448690294221,0.014958216441466733,0.059887280792872755,0.06951613582909234,-0.01778222933587177,0.03690130182058645,-0.02222071656721651,0.005574124209942247,False
588,589,eas,-0.1690515182961871,-0.18537106171209597,-0.16644908980807016,0.04003239226891437,0.07469813095517654,0.08623782480277459,-0.02189688881204213,0.04319879503403477,-0.01739880275102835,0.006078425099749009,False
589,590,eas,-0.17793190012140417,-0.23567188197182254,-0.07956538791924636,0.013438483991271953,0.025103829568667236,0.026860050236955778,-0.14575326526488688,-0.007522180027991467,0.09950766314799099,-0.012283456519047723,False
590,591,eas,-0.18347895533714487,-0.24409344531165922,-0.08292073489678603,0.02318574063073486,0.03623582326089991,0.03269449256465949,-0.13201873727884542,-0.01085788842878203,0.09430828447455872,-0.012115347696931573,True
591,592,eas,-0.23019962524272675,-0.32447760376295465,0.11747810517460935,-0.0631317202835238,-0.09666643907991902,0.041329650753293895,-0.0126704344642927,0.004952802692237257,0.02550370950143285,0.004488638555817908,False
592,593,eas,-0.1588837442773645,-0.18684809383509,-0.1629007791608702,0.023429126672591193,0.06554724549149733,0.04943259220651875,-0.07408498608547087,-0.00661627209178059,0.02826087935562866,0.0008809824745804902,True
593,594,eas,-0.1666218545116625,-0.19581259531840683,-0.16077802220977955,0.034641620300219333,0.07018951198075947,0.06252216516036055,-0.08395292655199339,0.006859976854789466,0.02987918774401094,-0.00651269055966027,False
594,595,eas,-0.16629346656308766,-0.19168605149909287,-0.1625798983707497,0.02188541040515381,0.0762517988954595,0.06664134162193282,-0.06889651037768203,0.01234032174859743,0.026711147289222203,-0.0026559100179316297,True
595,596,eas,-0.16250017637938624,-0.1886798668236026,-0.15821841403863518,0.02744226283219209,0.04876188290393575,0.07326228027408146,-0.028884687033049077,0.0058059875699915465,0.023308173108438173,-0.04873463109816381,False
596,597,eas,-0.16561737220171668,-0.19221307728102477,-0.15555472026882605,0.023881859750993023,0.04119887960887423,0.07269700893407806,-0.028759919647438285,0.007051919589344652,0.026141408393864692,-0.06148881247381373,False
597,598,afr,0.409263165284146,-0.030816369138163862,-0.009839279092967236,-0.004178779274411366,0.0029252416991250143,-0.015095792989435483,-0.03337777951058854,-0.019441244286713108,0.04495150107163572,0.008275637542198363,False
598,599,afr,0.3660077302633463,-0.006156727451040903,-0.007569916681332378,0.008425410489077695,0.009398932399004628,0.03383650654285747,0.03514734346008118,0.04487249954023355,-0.00944500309318458,-0.02670216224795752,True
599,600,eas,-0.16793063392997132,-0.18703748443900198,-0.1600422714445218,0.034109573635329536,0.04979533910736893,0.07158526910673398,-0.025671876051319074,0.010736461967071849,0.015473460931888715,-0.048145907600606906,True
600,601,eas,-0.16287015650632553,-0.1825402789107078,-0.1581434998167157,0.02291068951758189,0.04441560025770018,0.07834723045661525,-0.03458971807171166,0.008374089181578052,0.027263500128702243,-0.054169755251407076,False
601,602,eas,-0.21837539222208038,-0.3209097802458856,0.09100310625101096,-0.05346902155559503,-0.1123181571891973,0.05965091272753776,-0.02796437726674311,0.007123217822346675,0.044872143139852765,0.0005458525990477524,True
602,603,eas,-0.17365923413794446,-0.19979210374264836,-0.15543902763630962,0.028048851669948357,0.05287000020349261,0.07691861562762833,-0.03027369792608778,0.004954210577254115,0.026287113894694108,-0.04497376250917741,False
603,604,eas,-0.16599095434463168,-0.18768665718306907,-0.16972139880582418,0.03621680270993417,0.06916036439274514,0.0784081824460595,-0.015645838617030658,0.042769603304731146,-0.020744115511098275,-0.00022538353334451475,False
604,605,eas,-0.17457034178092606,-0.18168050300152544,-0.1681406258232869,0.04303601435602538,0.06715231574127535,0.08219926862034507,-0.019114924016405712,0.04671482856584388,-0.015522393245515471,-0.00114002200138959,False
605,606,eas,-0.16970229804365922,-0.19866948813635615,-0.1757813691593925,0.031959391655701296,0.07505793491292033,0.08039810494432342,-0.024633180120911764,0.04124949870379096,-0.02205892295956968,-0.0048746561200029076,False
606,607,eas,-0.17080191949954318,-0.18837366633454317,-0.16967823224819825,0.02728674938450479,0.07064438411090447,0.08477939980152838,-0.02210358688098837,0.04146891598478956,-0.024079366694033776,-0.00826074229757648,False
607,608,eas,-0.16863071506925217,-0.18572544350658995,-0.17167530021258323,0.034349484943065445,0.07736103157646601,0.08489136772111656,-0.01960374516507904,0.04013750843156904,-0.01840822704337547,-0.00030974113787113295,True
608,609,eas,-0.16909866544461108,-0.18671842824736531,-0.17166450418249313,0.031318232421515546,0.07457417042045435,0.07823378245257791,-0.01794078503408968,0.03786857245614217,-0.01811797990282665,0.004194300826663877,False
609,610,eas,-0.16797915353444512,-0.18548654000590645,-0.17136615619487086,0.021970837899970043,0.07798181584219936,0.08505958537880087,-0.02424332806076743,0.04077500384122177,-0.014850022208569133,0.0035571526851380744,False
610,611,eas,-0.16630154039059947,-0.18043869421085185,-0.1694870743476405,0.034522916579131174,0.07018050710724083,0.07688604223328022,-0.02130837957291644,0.04504540300189769,-0.013017641937898613,-0.0018667367947860574,False
611,612,eas,-0.16900728011449537,-0.1797965392967178,-0.16673478399444794,0.02604277235149367,0.07357687525429916,0.0827128758810117,-0.017742074708055108,0.03671810887053722,-0.017496559892611334,0.0022385868755061635,False
612,613,eas,-0.16525578770857818,-0.18764745615926892,-0.16713079172868334,0.03905863256289124,0.069220707479772,0.08282453273590054,-0.021467308392031353,0.040723519974347484,-0.015813022289366943,0.0017631682076591684,False
613,614,amr,-0.14652588593462954,0.05047701167939513,-0.09914936183248609,0.2637913383371732,-0.12173543918821865,-0.084052593308615,0.03674604927154163,0.013700681918935038,-0.045624768634744226,0.02893865692668635,True
614,615,amr,-0.09138198238052084,0.05007902678180537,-0.07966782290573786,0.23399940405105218,-0.10105066778152552,-0.05106611750753698,0.034232535608177364,0.01810355731782275,-0.038957802416499224,0.025662495426957765,False
615,616,afr,0.4059485483015625,-0.013835644981313646,-0.0013209376503894431,0.0003815822051980113,-0.0030170147827432913,-0.003284559390981977,-0.02043124208907482,0.00497366550923432,0.05538023559054261,-0.0032032889451604502,False
616,617,amr,-0.1621528039768286,-0.00949310740775442,-0.1331439333914949,0.3442563686152807,-0.16772974427821302,-0.12304426496260908,0.05609822883838956,0.008242125563311473,-0.04377599489839684,0.022503736039754866,False
617,618,amr,-0.1689603917747226,-0.019964531208444183,-0.1420723824373541,0.36003085091790665,-0.17591466294920555,-0.14527790820875366,0.059026397552873776,0.0004001127842901931,-0.042011662711840064,0.03219342820849478,True
618,619,afr,0.4311284879067945,-0.02649119339035156,-0.0015493722941925892,-0.00350000103800636,0.004283628010037668,-0.015949896797715468,-0.0414226720056169,-0.02249753637438235,0.013915306390193536,0.02773087718508417,False
619,620,afr,0.3312888394305251,0.009083557931586751,-0.0016006466245913882,-0.006341615306190132,0.002003788958749529,0.008802785680979624,-0.03645415660996708,-0.0016696236012164263,0.034703277367438994,0.003561273182819717,False
620,621,afr,0.3933014407314779,-0.017834671554692833,-0.0033398954439664416,-0.001850256829531871,0.005383463781143972,-0.0011579299771056328,-0.023934003468727216,0.011809669008124775,0.03859124430304847,0.01235198441380304,True
621,622,eas,-0.16881158132111793,-0.19386844658521676,-0.17067852667546918,0.028897957553815364,0.07464906319173979,0.09218707931427464,-0.028001583192862285,0.04449895184178279,-0.02311037361179516,0.0011923086105029826,False
622,623,eas,-0.16786430680938624,-0.18574432731249935,-0.16040787220004762,0.03219050763970857,0.06874840142568281,0.055882570706058704,-0.08579767493756811,0.0006263866707998386,0.02353632327250036,0.002113329505399205,False
623,624,eas,-0.1594749721995258,-0.18541638399426005,-0.17075500903140212,0.03836065637941837,0.07988732850602338,0.07768316362383162,-0.009886887418521268,0.028322816514693986,-0.014612688011489672,0.0023638269388621186,False
624,625,eas,-0.16787133255347803,-0.18623749713069135,-0.17191916607633403,0.03184077042175096,0.07303052929288927,0.08391573495954273,-0.02384919553576353,0.04323839051280149,-0.02619317170740789,0.006367216837115647,True
625,626,eas,-0.16873903159715478,-0.18610667046096843,-0.16836598761234867,0.03665116528184541,0.06929601891138455,0.08400051921034546,-0.024330664894434948,0.046327895197298026,-0.021391341105746975,0.0005701621935419608,False
626,627,eas,-0.21462034313465614,-0.30439595733147956,0.07742829700391751,-0.057615053367217006,-0.093595069215586,0.05526543976982268,-0.025981872431116503,0.010418248203069113,0.03806266440719881,0.011340584824076242,False
627,628,eas,-0.22000350550172162,-0.32405400447179755,0.09629389376833156,-0.06491879437040265,-0.11479171308850857,0.05515713282013367,-0.030330605629961406,0.011184074254502787,0.04155377464488663,0.007862947217974727,True
628,629,eas,-0.21768141122889506,-0.29900052869098986,0.07024892669234507,-0.0673438983556784,-0.0971526697072747,0.05833936135650997,-0.01950004638035032,-0.001738910341435417,0.05208064271454832,0.004358865669350183,False
629,630,eas,-0.21601497687631993,-0.31759941425085375,0.08266649680672085,-0.06004383873686967,-0.10095735134242448,0.07107841675305786,-0.021422319620275375,-0.0010972277311478741,0.053642042066905773,0.005903354592743077,True
630,631,eas,-0.16342672494800323,-0.18455515444116669,-0.16851550201247611,0.02551076251239485,0.07933904744279728,0.09214804184366188,-0.025011873133768476,0.03922574242124946,-0.016378154854013907,-0.0015657502343921113,False
631,632,eas,-0.16764535983396084,-0.1801975791447575,-0.1704369792878543,0.025831461946753252,0.06733135500545978,0.07893196660651329,-0.022026861907560227,0.04296143862493448,-0.021084663867422495,-0.0006301319728210888,False
632,633,afr,0.3246183958045845,0.011797940089358144,-0.001034653817521429,0.00881876895834926,-0.0026647074109356936,0.003874155275086239,-0.031889732202676845,-0.0032598870537889147,0.03674856917782908,0.01670686194691148,False
633,634,afr,0.39763725181262755,-0.01977911483679603,-0.004951534843184232,-0.0012729728897357053,0.0005637241011875045,-0.002059565210959995,-0.019025458816932083,-0.012499066760671172,0.03835343817719579,-0.003981009930324483,False
634,635,amr,-0.23644256298368763,-0.19652591179855264,0.21851284807118695,0.21204566244098247,-0.4112099745884086,-0.16184144640423048,0.019656992685696168,0.025932674935323585,-0.02823094982914347,0.029983163862640355,True
635,636,amr,-0.16559968539816758,-0.013860121647924323,-0.13185363698908056,0.3458744571612442,-0.18395431484725902,-0.13856204567356187,0.06543994065222328,-0.018332017932845196,-0.031187494719801475,-0.018708416546655483,True
636,637,eas,-0.222018632751951,-0.340899439360414,0.10882221808753381,-0.07668029056823429,-0.1489278576844978,0.0704415689424576,-0.03952487132860431,0.008048445138305169,0.071610539747381,0.006787736005333269,True
637,638,eas,-0.1671047050082021,-0.19492958708840982,-0.17284798864896803,0.030689923712122032,0.06458684991902104,0.08142602806267724,-0.022869503305984307,0.0536671036251607,-0.02763304998261083,0.006373863401501736,False
638,639,eas,-0.16772313257441354,-0.18618929482906824,-0.16792590176342173,0.027923423184876405,0.06991320201305348,0.08257929679147548,-0.02687522767874597,0.044261275363318565,-0.027756596671132276,0.007071937648598523,False
639,640,eas,-0.17558785492291615,-0.19043598773680265,-0.16962782160448167,0.04154675328232663,0.07209235937921,0.08896516135234926,-0.026038280341642954,0.05139485573659918,-0.025952322663722077,0.008476677990929781,True
640,641,eas,-0.16738910229583553,-0.18030108642244672,-0.1666200630984107,0.028199355953923557,0.07109531235218275,0.08714225805116374,-0.03185826235039847,0.05215798489401845,-0.018634403366006934,0.0026857864394252205,True
641,642,eas,-0.16661068512433794,-0.1873015809911359,-0.17106618070726287,0.030754653024700502,0.06142803374859716,0.0828721923520612,-0.021601115162021504,0.0500474359635721,-0.0232784160074265,0.0004137568795695037,True
642,643,eas,-0.16826265867453466,-0.1887663124647174,-0.16981376749601176,0.03295606393108902,0.07350198844820982,0.07848458266006265,-0.029631504292551535,0.04285609005111204,-0.020118049416812625,0.008005755983193672,True
643,644,eas,-0.1667052300103579,-0.1848254087580522,-0.1683845437178164,0.027279011032405622,0.07689514557748049,0.08709978337213753,-0.029805436939550643,0.04750167303315704,-0.017798555759354545,0.005941303982127185,True
644,645,eas,-0.17087932908366185,-0.20194545340516207,-0.16979190742683606,0.03531526797114752,0.06793671984053369,0.08710479372999927,-0.028460742791557112,0.050429766557395526,-0.020041545572704437,0.008552993679852077,False
645,646,eas,-0.16621436204081538,-0.1954620538820559,-0.1694021942157797,0.02694903004410784,0.06929686087999185,0.08341506729937793,-0.03506111614174672,0.05426809688302958,-0.02189578289785232,0.0009929042028149055,False
646,647,eas,-0.1679780020583421,-0.18599353408399813,-0.16364928800068462,0.027796826135997436,0.06844606344801742,0.08486791527080907,-0.028348430985757143,0.04768630265921452,-0.018899473270912525,0.0005269769668631398,False
647,648,eas,-0.1659445921531818,-0.19287174633529433,-0.1696478699206937,0.025022757354434287,0.07838122441921822,0.08924983776826817,-0.028669496072658434,0.04991091588544238,-0.021888240043461807,0.006097337611648163,False
648,649,eas,-0.16573515907998096,-0.1943038153540949,-0.16520351191081276,0.02355106604982257,0.07309283333480168,0.0886591603070997,-0.03760525666482786,0.04985634050031372,-0.018713815418670215,0.002745064428288673,False
649,650,eas,-0.16876405049037274,-0.19011260855595824,-0.16845661045030064,0.035561203812117755,0.07179594267736247,0.09103891755783321,-0.0309626592153521,0.050250491315336245,-0.01986235366913632,0.006454161883242914,False
650,651,eas,-0.16942103279592358,-0.19346460432740326,-0.16779207418705788,0.04016106625551276,0.073310484258189,0.09171091848594305,-0.03267516389611128,0.04809219297206387,-0.020962389451730592,0.002372442492036408,False
651,652,eas,-0.1699234107785308,-0.19459539872863585,-0.1708241040614934,0.031213727179534537,0.07127945356221033,0.087295017139711,-0.03436437520559814,0.051674438208961795,-0.017561691232908978,0.012599329559240268,True
652,653,eas,-0.16990383187526834,-0.19856655238440865,-0.16708832023408285,0.035567853121535056,0.062270682366351034,0.08356952383339335,-0.035736790315647596,0.05337627769256622,-0.021057066566853765,0.004976662063396204,False
653,654,eas,-0.1651632897175354,-0.18855162618581037,-0.16500469535164322,0.03132881463236564,0.06698110456898922,0.07957745087241667,-0.02425341402536942,0.04825628362989561,-0.022506206280943138,0.003585315119421219,True
654,655,eas,-0.17143770979550976,-0.19284051958634346,-0.16949333729460256,0.03815451517302833,0.06528666506264841,0.08461627512482305,-0.035419407562170185,0.05128828548720298,-0.021724460246146635,0.0076322302908878575,True
655,656,eas,-0.1637964546880441,-0.19246705388831145,-0.16816849814626142,0.029735657551747677,0.06823357154810217,0.08161769573413846,-0.03135418977951463,0.0425984426018511,-0.023031272173661417,0.010177673452525751,False
656,657,nfe,-0.18701145132807792,0.06361417619739737,0.2843984625351101,-0.09670257507747937,-0.19021012470650636,0.08217797890348032,-0.04019449103718637,0.0002235568990586586,0.05502168642291889,0.007947880855027258,False
657,658,nfe,-0.12275368728547836,0.21159368296058126,0.019496583064045506,0.016306433081497228,0.01540093824466263,0.1049433463816299,-0.02602836559419307,0.0279459833490687,-0.01690215738532827,-0.013567418487695944,False
658,659,nfe,-0.11881566422989415,0.21636793714152935,0.013977158189169147,0.00925406463891466,0.015479283633315109,0.09699682464141526,-0.030709426442813523,0.035676608531018374,-0.027035350284309295,0.021646300508830797,False
659,660,nfe,-0.11525106535910885,0.21142553416011042,0.01453102370011429,0.016282614637275553,0.011280773016119875,0.09815833438831084,-0.033498311000947543,0.03244689302299007,-0.023941858618495064,0.013886209065994486,True
660,661,nfe,-0.11392783998651829,0.2072659676916916,0.0241327686510623,0.0033322041366954515,0.013091084914171354,0.07692460026107918,-0.08073967167008216,-0.0011551005320658645,0.019895988523371155,0.009944403335871259,True
661,662,nfe,-0.12747526282304142,0.2108071381148735,0.02247886608602121,0.012148663617240754,0.013447628187492417,0.08269296495731088,-0.08639171691243944,-0.004703437789547169,0.02115387683604295,0.0008650997493406322,True
662,663,nfe,-0.12009509395035901,0.22170764907247723,0.028108662150246704,0.004063814698514206,0.014462899080581402,0.07467237629914732,-0.08802219105153136,-0.0030947502977435658,0.025500136108085766,-0.0011287117964838421,False
663,664,nfe,-0.12111877286523437,0.21615349240372903,0.0206673428447001,0.008201044099141448,0.008533814342917612,0.06782473361769857,-0.08016179295964931,-0.0029224204506723716,0.024566684150461413,0.009921635328492747,False
664,665,nfe,-0.12000956052709968,0.21788974346613788,0.019509717025017217,0.013700321048316854,0.021378803879004767,0.10934311802050771,-0.043648733798269626,0.04315498284685557,-0.02149316270966167,0.014939817730061462,False
665,666,nfe,-0.12090470960447298,0.2152218566987279,0.014196877440601796,0.007573754198881079,0.010538155205249937,0.09979748622254359,-0.024977409405264057,0.036739332242958715,-0.019163182692658928,0.00019579533368312355,False
666,667,eas,-0.21957780790766165,-0.3309461681905634,0.09882993464218151,-0.06662776942440836,-0.12974072241909695,0.07454093070248312,-0.03235767059208964,0.00942940519021306,0.046651558169767356,0.01304654437939015,False
667,668,amr,-0.1457869100844263,0.08520036292100537,-0.07418805583356211,0.22973821194325522,-0.12420773872444318,-0.060192024957836945,0.03735767855485036,-0.00162410456692979,-0.027474243929752885,-0.029616379423451644,False
668,669,afr,0.390845285691342,-0.00983405012108962,-0.013342753945141424,-0.0010152791809999436,0.002056761033792813,0.02942563288550015,0.04008711368493327,0.043744010203894325,-0.024089852733101293,-0.0005305808237347331,False
669,670,afr,0.2983706765787576,0.02307484583872968,-0.008772628105395945,0.020254779701396716,-7.256746187088484e-05,0.033537712323455406,0.030645649468748756,0.04444622182309982,-0.015640071975360728,0.014688831251556025,False
670,671,amr,-0.2212917850651033,-0.15826565757344954,0.1901951554643105,0.19572287657560328,-0.3412251483728442,-0.15984976238808535,0.045645080452845814,-0.010173198272509834,-0.011118614347693038,0.04019003303507176,False
671,672,amr,-0.16439107389367885,0.019860189652666543,-0.1142903230737347,0.32265470456320144,-0.17155914172011857,-0.10996164622771694,0.056208580890221675,-0.011085724417536873,-0.025898473975342957,-0.03334935579178491,False
672,673,amr,-0.16102690505060926,0.0004283119075121198,-0.13059325676465333,0.3380584001270255,-0.15911617782203136,-0.1525342546722473,0.028026625061246428,-0.016580350406004994,-0.022244054711774937,0.0438650275999805,False
673,674,amr,-0.16031474481401864,-0.0101137441203159,-0.1340120400261498,0.3531492054210993,-0.16495779867452856,-0.15812568887127473,0.03034257501279413,-0.019590610850009647,-0.026985183778766336,0.03994243678324964,False
674,675,amr,-0.0007764229433395404,0.005439032950593495,-0.08795474239026031,0.2251238447525155,-0.1040231071522256,-0.09816585011555728,0.027561112236483276,-0.00437276448647525,-0.011115617834931061,0.030093846634445913,False
675,676,amr,-0.1614169032901076,-0.02130725917805641,-0.13865397517739877,0.3509609135796212,-0.16106062981072217,-0.1543568991790034,0.026579548428671582,-0.02136003563109997,-0.026951666821171512,0.04411805561910553,False
676,677,amr,-0.15593606939274543,0.0384776500187192,-0.09849245873960837,0.26895896118877344,-0.1277871119031968,-0.07331697205298225,0.034968366162297426,0.005588369674830339,-0.03532217434604876,0.010311056199089544,False
677,678,amr,-0.16070783405922195,-0.009087814555828582,-0.1290899584320408,0.3407848064080268,-0.16350564085927893,-0.13020306100975856,0.05659792901587229,0.004490095053383702,-0.03700020710035975,0.02779989520340092,True
678,679,afr,0.39664534866412116,-0.005496399160565423,-0.005408403347426511,0.007390955946481628,0.0054185023773764066,0.028397194164927277,0.03623987120427463,0.043063485599917496,-0.02517952501882511,0.010728711422218798,False
679,680,afr,0.3155519407388709,0.029482589410472926,-0.007583632353751177,0.007898060691206491,-0.0005653200190753821,0.03337250688999569,0.02313893521481459,0.03998025816241415,-0.02809175303804702,0.007115188287730559,False
680,681,afr,0.3133944725252347,0.026114251255431504,0.009063301484045652,0.004068716299050225,0.0033470615086799082,0.014379832175861718,-0.03806422246586691,-0.003140617434081473,0.04315210532146673,-0.010539910957787566,False
681,682,afr,0.3440854724934259,0.006900352510344129,-0.0030440180528072953,0.0004550895884802514,0.0020815000115834343,0.0005292154682582353,-0.02780207693047175,-0.0009508110566632814,0.0377799548644945,-0.008923558437244704,True
682,683,amr,-0.15465615897118742,0.016845790846558614,-0.11375974294821674,0.32119873769500384,-0.14832556922238588,-0.10369589541503485,0.04375166308955404,0.00516675546302356,-0.0380002284467176,0.026135976862438886,True
683,684,amr,-0.14952726335951105,0.0327195385667294,-0.10528616026272213,0.29973651899596193,-0.1345186447607839,-0.08649111621759818,0.043196772012311944,0.011158997223452118,-0.04510952487944578,0.023761017073036444,False
684,685,amr,-0.15870565981295146,-0.01767092984208079,-0.1312626487760149,0.37735174322022014,-0.18065966607567638,-0.15525035234871495,0.06732544448570496,-0.01182682503251293,-0.02054976177825873,0.000900890084588744,True
685,686,amr,-0.14507366940319008,0.05479114398096763,-0.08042571555087802,0.23013783280969546,-0.10670303439129056,-0.05673334914116351,0.03264851643453323,-0.011715445435546847,-0.010455550810078545,-0.011580455100744798,True
686,687,amr,-0.16656430746221834,0.0003741050922997822,-0.11930811231949125,0.3439064923783228,-0.17132068591636723,-0.13315365187397313,0.054219241472240304,-0.02031540917554702,-0.008300716959124186,-0.00875310500673295,False
687,688,amr,-0.15730316083005233,0.018310870717729254,-0.1184957075017062,0.31378877278673073,-0.14986994287751468,-0.11582470911123831,0.04985420346447202,0.004815089070685398,-0.03823559928503673,0.026555487200100522,False
688,689,afr,0.39256222271828084,-0.013097293175928636,-0.004560740246424833,-0.0052290444669417895,0.004261204223365739,-0.00276372947807933,-0.02752924072136808,-0.006428819205082821,0.02500423896517659,-0.003869054199917706,False
689,690,afr,0.3734035137531769,-0.0062325054347984726,0.00041928453492633084,0.0010217801850190013,-7.029062381336909e-05,0.01043932265119497,-0.02693316688487064,-0.004539731121316621,0.03852101364936396,-0.0025126145307541865,True
